song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
226506,0.43,0.429,0.922,3.45e-06,1,0.157,-4.176,0,0.35,213.226,4,0.93
208026,0.659,0.77,0.607,0.0,10,0.159,-6.102,0,0.372,150.006,4,0.747
197155,0.985,0.486,0.0457,0.953,0,0.11,-20.259,0,0.0894,69.915,4,0.349
193995,0.049,0.752,0.491,0.0,8,0.34,-9.682,0,0.0458,122.99,4,0.73
256026,0.139,0.845,0.576,0.0,11,0.0764,-5.15,0,0.153,127.641,4,0.461
215160,0.00144,0.543,0.742,6.66e-05,0,0.375,-12.613,0,0.0357,136.211,4,0.529
192893,0.54,0.721,0.507,3.94e-06,9,0.114,-7.439,1,0.028,116.05,4,0.43
182906,0.259,0.799,0.373,0.0,7,0.166,-8.999,1,0.0558,98.035,4,0.534
188057,0.712,0.811,0.38,0.0,9,0.309,-6.235,1,0.0406,98.04,4,0.647
186468,0.328,0.87,0.519,0.0,7,0.0975,-7.985,0,0.154,129.914,4,0.741
193575,0.484,0.828,0.37,0.0,7,0.119,-7.441,0,0.26,149.964,4,0.549
168635,0.0205,0.765,0.672,5.92e-05,0,0.258,-6.251,1,0.0538,121.006,4,0.222
162640,0.00051,0.657,0.967,0.000157,2,0.119,-2.724,1,0.159,160.031,4,0.367
322093,0.00283,0.453,0.788,0.000119,7,0.441,-5.712,1,0.0326,126.737,4,0.793
158733,0.00105,0.431,0.95,3.63e-05,7,0.272,-4.918,1,0.26,191.936,4,0.56
136438,0.0534,0.749,0.444,5.16e-06,4,0.115,-12.634,0,0.389,146.0,4,0.26
148252,0.146,0.942,0.517,7.11e-06,7,0.118,-7.176,1,0.311,120.148,4,0.419
292093,0.0162,0.543,0.915,0.0,0,0.744,-4.746,0,0.113,153.998,4,0.577
251600,0.00014,0.397,0.696,0.145,7,0.55,-10.143,1,0.0309,179.228,3,0.521
184560,0.176,0.694,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
260426,0.134,0.741,0.576,0.00795,1,0.0502,-12.044,1,0.0487,108.787,4,0.764
434720,0.25,0.549,0.722,0.0138,11,0.11,-11.729,0,0.0283,103.885,4,0.716
199853,0.0386,0.57,0.858,0.00222,2,0.316,-4.732,1,0.042,107.985,4,0.451
212893,0.027,0.627,0.883,0.172,0,0.0917,-6.915,1,0.081,124.0,4,0.479
263333,0.114,0.5,0.681,4.01e-05,0,0.139,-9.556,1,0.0672,119.46,4,0.745
222546,0.0763,0.862,0.784,9.99e-05,11,0.0275,-5.855,0,0.0723,110.175,4,0.862
227733,0.000901,0.421,0.742,0.00216,4,0.689,-10.564,1,0.0334,105.889,4,0.762
227693,0.171,0.78,0.929,0.0,11,0.0677,-0.739,0,0.0532,95.012,4,0.837
184519,0.0154,0.854,0.947,0.0,9,0.241,-4.441,1,0.0632,121.985,4,0.793
217666,0.036,0.963,0.742,0.000989,4,0.303,-6.597,0,0.0904,114.689,4,0.694
229640,0.429,0.822,0.59,0.0,6,0.102,-8.005,0,0.18,89.995,4,0.383
188962,0.284,0.79,0.468,0.00203,6,0.0735,-7.152,0,0.0534,98.014,4,0.606
190280,0.213,0.341,0.539,6.44e-05,5,0.109,-5.76,1,0.0265,174.564,4,0.267
172800,0.483,0.679,0.649,0.0,7,0.234,-2.202,1,0.0488,100.044,4,0.865
212893,0.273,0.439,0.737,0.28,2,0.228,-12.054,1,0.115,145.942,4,0.533
169369,0.173,0.651,0.628,0.0,1,0.0591,-5.811,1,0.0959,150.014,4,0.513
173272,0.0156,0.552,0.638,0.115,1,0.123,-6.645,1,0.0362,159.983,4,0.835
176576,0.194,0.384,0.871,0.0,10,0.114,-3.926,0,0.0949,144.169,4,0.359
154146,0.000633,0.78,0.887,0.745,2,0.272,-3.351,1,0.0582,122.995,4,0.126
179239,0.309,0.677,0.711,0.0,1,0.211,-5.969,1,0.347,119.97,4,0.527
234190,0.000293,0.573,0.972,0.766,8,0.205,-1.877,0,0.0391,130.02,4,0.487
232000,0.185,0.556,0.592,0.324,3,0.109,-7.121,1,0.0393,138.041,4,0.196
165773,0.0362,0.803,0.528,0.776,8,0.0712,-9.717,1,0.0563,112.041,5,0.277
152573,0.155,0.402,0.503,1.51e-06,8,0.0827,-9.35,1,0.0367,127.717,4,0.882
304840,0.000202,0.602,0.905,0.064,2,0.117,-4.046,1,0.0775,128.019,4,0.411
228066,0.0657,0.574,0.93,7.78e-06,1,0.108,-2.949,1,0.0413,92.303,4,0.69
199560,0.237,0.685,0.799,2.78e-06,2,0.107,-5.852,0,0.0352,129.999,4,0.4
175774,0.0121,0.932,0.481,0.000497,1,0.097,-9.499,0,0.162,142.078,4,0.197
221653,0.584,0.511,0.512,0.0,5,0.112,-10.022,0,0.0912,129.996,4,0.264
211533,0.461,0.66,0.927,5.73e-05,5,0.699,-5.867,0,0.156,136.247,4,0.458
224000,0.455,0.764,0.262,0.0249,1,0.104,-17.074,0,0.446,80.047,4,0.29
210266,0.596,0.649,0.618,1.46e-06,9,0.192,-10.728,1,0.0265,114.688,4,0.667
194264,0.292,0.627,0.488,0.000375,10,0.166,-7.167,1,0.159,170.068,4,0.174
193062,0.00188,0.285,0.914,0.00305,11,0.466,-2.977,0,0.0695,84.682,4,0.354
224903,0.0403,0.917,0.786,0.0,11,0.195,-4.921,0,0.208,143.038,4,0.441
234000,0.126,0.871,0.597,0.000115,5,0.0638,-4.932,0,0.0464,125.999,4,0.635
183780,0.00739,0.73,0.843,0.000626,9,0.601,-5.9,0,0.159,123.023,4,0.633
183013,0.414,0.733,0.589,1.04e-06,2,0.14,-5.303,1,0.0381,91.003,4,0.651
127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329
329733,0.0021,0.592,0.767,0.00165,9,0.127,-2.788,0,0.027,96.483,4,0.328
260205,0.369,0.515,0.794,0.000798,0,0.0825,-9.286,1,0.0553,177.574,4,0.62
211013,0.284,0.692,0.886,0.0,1,0.341,-2.519,1,0.0519,100.03,4,0.879
198600,0.00114,0.541,0.616,1.09e-06,0,0.151,-6.53,1,0.028,144.218,4,0.203
204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.367
239880,0.891,0.554,0.226,0.0321,3,0.107,-11.323,1,0.0281,104.005,4,0.229
141542,0.0358,0.704,0.777,0.0,2,0.151,-5.729,1,0.195,111.921,4,0.392
167426,0.126,0.673,0.84,5.88e-05,4,0.175,-5.114,1,0.0381,144.184,4,0.749
311813,0.000248,0.541,0.968,8.28e-06,0,0.423,-4.129,1,0.0396,125.04,4,0.505
193939,0.133,0.608,0.788,0.155,5,0.412,-7.891,1,0.0458,118.026,4,0.556
260506,0.279,0.911,0.617,1.7e-05,11,0.0702,-8.293,0,0.116,120.985,4,0.881
217652,0.267,0.815,0.626,1.31e-05,6,0.275,-5.139,1,0.103,109.989,4,0.571
249756,0.0127,0.662,0.73,0.0,10,0.203,-5.407,1,0.0615,122.96,4,0.232
228826,0.228,0.653,0.816,0.0,2,0.0967,-4.353,1,0.167,178.086,4,0.816
269653,2.76e-05,0.594,0.882,0.544,7,0.129,-5.527,1,0.0339,102.404,4,0.713
214289,0.191,0.687,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671
200113,0.519,0.418,0.907,0.913,9,0.148,-8.694,1,0.257,174.879,4,0.523
207772,0.00611,0.496,0.966,0.953,2,0.0671,-3.568,1,0.0407,126.017,4,0.0615
198403,0.926,0.397,0.249,0.0,5,0.115,-10.484,1,0.0394,79.614,4,0.329
160293,0.234,0.819,0.839,1.74e-05,6,0.137,-3.663,0,0.0682,98.968,4,0.81
96217,0.854,0.752,0.322,0.933,4,0.124,-12.053,0,0.268,79.899,4,0.501
194434,0.553,0.568,0.463,0.00114,4,0.0858,-10.622,1,0.262,157.686,4,0.148
229320,0.102,0.695,0.586,0.317,0,0.113,-10.315,0,0.0658,98.035,4,0.112
201800,0.505,0.556,0.161,4.36e-05,11,0.28,-13.944,1,0.0297,126.534,4,0.588
293653,0.0222,0.358,0.893,0.0524,4,0.126,-7.486,0,0.12,174.238,4,0.262
243333,0.466,0.538,0.646,0.0,7,0.0444,-6.671,0,0.0395,158.448,4,0.97
239906,0.045,0.646,0.932,2.85e-06,1,0.276,-4.178,1,0.276,176.111,4,0.518
113653,0.305,0.581,0.795,5.69e-05,0,0.0724,-3.655,1,0.0813,81.156,4,0.963
189093,0.0608,0.829,0.362,0.0,0,0.135,-11.546,0,0.231,122.912,4,0.369
184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431
241226,0.0302,0.442,0.843,0.0,11,0.0708,-4.75,0,0.0427,97.969,4,0.493
227026,0.0219,0.733,0.66,0.0,4,0.151,-6.87,0,0.0436,138.034,4,0.259
210173,0.00287,0.532,0.767,0.000513,7,0.39,-5.509,1,0.0574,127.361,4,0.755
247080,0.115,0.605,0.838,0.0,7,0.113,-3.084,1,0.125,156.066,4,0.533
229038,0.0199,0.561,0.58,0.0,5,0.0619,-5.612,1,0.0414,84.98,4,0.294
285578,0.277,0.523,0.442,0.269,4,0.0754,-9.54,0,0.0314,117.961,4,0.0389
239120,0.0332,0.539,0.858,0.000347,6,0.0562,-4.639,0,0.0444,117.841,4,0.353
203427,0.0387,0.734,0.724,0.000772,7,0.303,-6.935,0,0.165,101.967,4,0.501
244106,0.000482,0.84,0.72,0.0422,7,0.114,-9.561,1,0.184,98.377,4,0.343
279346,0.323,0.768,0.755,0.0,9,0.208,-4.331,0,0.0422,132.002,4,0.834
161523,1.37e-05,0.282,0.961,0.0478,7,0.303,-3.273,1,0.116,172.954,4,0.469
150491,0.76,0.767,0.33,0.758,5,0.597,-12.559,0,0.0429,121.901,3,0.195
182960,0.29,0.478,0.678,0.0,7,0.577,-7.032,1,0.0364,151.466,4,0.892
261546,0.116,0.52,0.717,0.0,6,0.249,-3.006,0,0.389,135.55,5,0.704
212230,0.159,0.466,0.723,0.00294,7,0.0844,-9.16,1,0.0328,92.644,4,0.285
200624,0.0126,0.604,0.796,0.0,1,0.106,-2.416,0,0.0597,127.991,4,0.225
139826,0.577,0.651,0.243,0.0,0,0.108,-8.297,1,0.0309,111.709,4,0.19
168786,0.874,0.541,0.713,0.00015,2,0.114,-9.514,1,0.0504,100.712,4,0.92
231800,0.00576,0.75,0.462,0.545,0,0.307,-7.664,1,0.0779,123.865,4,0.309
221936,0.0106,0.729,0.834,5.42e-06,5,0.0789,-4.794,1,0.0861,125.048,4,0.553
189786,0.489,0.695,0.695,0.00019,2,0.131,-6.612,1,0.0706,100.021,4,0.468
185620,0.0997,0.571,0.937,0.496,2,0.125,-2.682,0,0.0336,125.027,4,0.512
282744,0.00588,0.773,0.873,0.0186,5,0.0395,-4.121,0,0.145,128.02,4,0.534
303013,0.00171,0.548,0.865,0.000449,0,0.457,-5.325,1,0.0302,116.046,4,0.61
182413,0.903,0.499,0.364,0.0,9,0.149,-10.951,0,0.0868,79.543,4,0.7
220368,0.167,0.83,0.638,0.000183,9,0.13,-7.223,0,0.0358,133.985,4,0.439
165000,0.456,0.702,0.571,0.0,11,0.116,-7.54,1,0.0536,80.012,4,0.532
196373,0.697,0.553,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443
304146,0.0867,0.713,0.647,0.0,7,0.636,-8.22,1,0.439,94.036,4,0.694
308666,0.137,0.257,0.803,0.0156,7,0.297,-3.886,1,0.0411,150.818,4,0.294
191479,0.105,0.839,0.63,0.0,9,0.0669,-7.047,1,0.0805,106.0,4,0.393
223573,0.49,0.843,0.4,0.0,8,0.125,-5.576,0,0.103,100.728,4,0.927
156946,0.571,0.663,0.645,0.0366,5,0.287,-5.905,1,0.0484,127.498,4,0.701
189250,0.645,0.77,0.55,0.0005,9,0.26,-6.042,1,0.145,159.911,4,0.421
211226,0.557,0.597,0.575,0.342,2,0.254,-6.665,1,0.04,122.959,4,0.621
246600,5.63e-05,0.579,0.865,0.000221,6,0.649,-4.692,1,0.0302,104.99,4,0.358
252574,0.0572,0.543,0.76,0.77,0,0.451,-7.166,0,0.0328,133.975,4,0.0906
216880,0.0352,0.693,0.709,3.4e-06,9,0.0688,-5.787,1,0.0608,79.237,4,0.889
222079,0.18,0.598,0.554,0.0343,1,0.188,-7.733,1,0.0496,78.016,4,0.682
199899,0.769,0.829,0.408,0.544,9,0.104,-10.172,1,0.0389,124.983,4,0.753
210004,0.0129,0.634,0.632,0.000453,5,0.116,-4.52,0,0.0313,128.075,4,0.449
232133,0.00144,0.349,0.896,0.73,9,0.287,-10.59,1,0.106,141.72,4,0.481
228855,0.0359,0.716,0.657,0.000351,11,0.0817,-5.877,0,0.0881,124.996,4,0.433
303400,0.777,0.661,0.61,0.0,8,0.0475,-9.824,1,0.0707,96.402,4,0.452
251493,0.00282,0.566,0.804,0.00105,2,0.071,-4.783,1,0.0764,127.568,4,0.462
218160,0.976,0.621,0.199,0.00186,10,0.107,-13.788,1,0.0344,128.905,4,0.178
210200,0.299,0.541,0.522,0.0,0,0.775,-5.997,1,0.044,129.853,4,0.255
206619,0.203,0.794,0.758,0.00011,9,0.0879,-6.32,0,0.0382,124.974,4,0.507
292179,0.907,0.342,0.142,0.00123,5,0.0878,-14.618,1,0.0349,62.978,4,0.0429
268434,0.145,0.759,0.73,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,4,0.74
245666,0.00662,0.62,0.503,0.0,2,0.333,-9.77,1,0.0303,105.167,4,0.917
160456,0.715,0.707,0.421,0.899,8,0.209,-7.876,1,0.0449,85.955,4,0.36
195520,0.0037,0.481,0.973,0.000877,7,0.325,-1.945,1,0.0542,99.331,4,0.362
231760,0.61,0.519,0.515,5.66e-05,5,0.107,-9.448,1,0.031,80.329,4,0.714
134066,0.147,0.588,0.948,7.92e-05,8,0.0787,-4.073,1,0.0974,137.294,4,0.962
174774,0.00418,0.629,0.596,0.0,0,0.286,-4.44,1,0.193,172.032,4,0.649
362173,0.0819,0.871,0.823,2.29e-06,1,0.26,-5.865,1,0.226,130.004,4,0.739
243026,0.0484,0.925,0.748,0.0,11,0.101,-5.572,0,0.278,92.978,4,0.615
164118,0.3,0.796,0.585,3.23e-06,3,0.327,-9.815,1,0.0338,127.252,4,0.87
219240,0.029,0.814,0.713,1.16e-06,7,0.352,-7.004,1,0.04,126.003,4,0.879
148837,0.0814,0.773,0.388,0.887,3,0.165,-14.714,0,0.0678,129.021,4,0.78
226826,0.0341,0.562,0.4,8.17e-06,6,0.0842,-6.484,1,0.0331,90.399,4,0.558
236240,0.00679,0.795,0.994,0.904,8,0.057,0.525,0,0.0483,126.023,4,0.865
134027,0.355,0.841,0.63,0.0,1,0.121,-6.999,1,0.234,150.074,4,0.742
221421,0.141,0.722,0.635,0.000873,6,0.3,-9.6,0,0.0419,123.999,4,0.53
222859,0.826,0.347,0.183,2.94e-05,2,0.126,-11.149,1,0.0338,149.681,4,0.24
203173,0.414,0.671,0.884,0.00015,6,0.0701,-9.267,0,0.0586,119.574,4,0.933
166106,0.115,0.651,0.672,0.0,11,0.0867,-7.332,0,0.0495,88.946,4,0.747
297826,0.0847,0.804,0.752,0.000101,9,0.106,-4.496,0,0.248,87.967,4,0.358
288506,0.000741,0.666,0.747,0.0605,4,0.108,-12.01,0,0.0368,131.014,4,0.869
231666,0.0177,0.508,0.597,0.000856,4,0.091,-8.063,1,0.0396,81.982,4,0.185
378373,0.112,0.559,0.73,0.00267,10,0.263,-8.461,0,0.0639,106.806,4,0.778
233079,0.486,0.161,0.482,0.409,1,0.371,-11.21,0,0.0472,161.092,5,0.0926
285133,0.000894,0.377,0.682,0.00217,7,0.0504,-8.039,1,0.0299,108.736,4,0.288
225306,1.88e-05,0.501,0.905,0.765,11,0.383,-5.721,0,0.0518,123.277,4,0.584
228213,0.0741,0.488,0.891,0.0,1,0.176,-5.389,0,0.0874,75.489,4,0.605
252557,0.229,0.926,0.711,3.06e-06,0,0.0595,-3.377,0,0.0468,125.083,4,0.9
208200,0.715,0.383,0.489,1.85e-06,8,0.0856,-8.334,1,0.0343,131.377,4,0.387
187123,0.511,0.459,0.476,0.0,2,0.219,-5.277,1,0.0467,139.624,4,0.247
182706,0.00264,0.732,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,4,0.401
277720,0.0126,0.519,0.808,0.0,10,0.105,-4.097,1,0.0383,107.505,4,0.251
183280,0.239,0.777,0.579,0.0,7,0.105,-5.515,1,0.184,110.007,4,0.413
204186,3.26e-05,0.453,0.95,0.0565,2,0.265,-4.429,0,0.109,160.058,4,0.342
193377,0.293,0.652,0.897,0.0,7,0.0722,-4.481,0,0.036,114.033,4,0.475
167625,0.319,0.646,0.371,0.0,1,0.218,-8.645,0,0.0575,81.096,4,0.24
265170,0.242,0.761,0.573,2.3e-05,0,0.573,-11.456,1,0.0689,88.004,4,0.815
177230,0.0022,0.641,0.941,0.0075,7,0.0446,-3.453,0,0.054,129.993,4,0.0358
202751,0.022,0.71,0.547,6.04e-05,1,0.12,-8.215,1,0.0691,152.003,4,0.142
346280,0.132,0.522,0.85,0.0338,7,0.295,-4.769,1,0.0361,124.216,4,0.71
178263,0.0188,0.595,0.757,0.0,11,0.193,-5.317,0,0.0519,172.99,4,0.0775
301586,0.667,0.344,0.439,0.00873,7,0.371,-8.139,1,0.0374,150.284,3,0.303
150139,0.757,0.4,0.136,0.378,7,0.252,-19.331,1,0.0456,80.905,3,0.341
170920,0.0117,0.73,0.465,0.0,1,0.28,-6.29,1,0.278,148.028,4,0.367
278571,0.0044,0.596,0.871,0.0581,11,0.168,-2.616,1,0.0486,150.018,4,0.277
225906,0.653,0.559,0.53,4.3e-06,4,0.117,-7.131,1,0.0941,71.857,4,0.256
166653,0.00325,0.427,0.908,6.12e-05,8,0.0475,-5.399,1,0.165,108.681,4,0.617
212500,0.153,0.841,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
202199,0.114,0.56,0.869,2.88e-06,0,0.143,-2.391,1,0.237,190.036,4,0.866
196840,0.195,0.744,0.63,0.0,2,0.0655,-7.727,1,0.0344,108.466,4,0.946
179667,0.106,0.65,0.611,0.0,8,0.22,-7.306,1,0.397,200.054,4,0.389
183400,0.0194,0.562,0.967,1.1e-06,6,0.525,-3.467,1,0.0637,82.388,4,0.869
165840,0.211,0.446,0.686,0.0,7,0.205,-7.348,1,0.0303,80.571,4,0.493
135384,0.659,0.517,0.62,0.791,8,0.228,-11.971,0,0.101,78.167,4,0.193
178244,0.0476,0.684,0.685,0.914,2,0.133,-6.856,0,0.043,172.004,4,0.711
272506,0.275,0.548,0.493,0.0,10,0.0634,-12.743,1,0.176,52.181,4,0.634
128773,0.0826,0.701,0.85,0.0,10,0.0447,-3.776,1,0.0423,106.171,4,0.92
120254,0.31,0.816,0.356,0.327,0,0.113,-11.63,1,0.258,79.916,4,0.624
203733,0.055,0.736,0.702,0.0394,7,0.124,-8.437,0,0.181,94.857,4,0.569
199243,0.459,0.677,0.843,0.0,9,0.0803,-6.144,0,0.0393,95.007,4,0.961
232240,0.694,0.595,0.419,0.0,2,0.12,-8.122,0,0.276,120.14,4,0.33
156426,0.0215,0.594,0.577,0.00792,0,0.883,-12.772,1,0.0534,110.783,4,0.89
211933,0.00165,0.619,0.67,0.0109,11,0.331,-10.319,0,0.0353,129.267,4,0.777
320266,0.0393,0.535,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
203573,0.611,0.529,0.127,0.000109,11,0.237,-16.066,1,0.0274,63.05,4,0.578
178244,4.32e-06,0.439,0.958,2.41e-06,9,0.0641,-4.236,0,0.0953,90.036,4,0.254
252100,0.00711,0.75,0.893,0.0,3,0.125,-4.762,1,0.0622,118.959,4,0.793
134466,0.000269,0.385,0.783,0.47,9,0.108,-2.533,1,0.233,176.701,4,0.902
225373,0.15,0.762,0.661,0.0,1,0.256,-6.075,0,0.0687,130.009,4,0.769
195546,0.0109,0.907,0.65,0.000424,6,0.107,-5.661,0,0.312,147.026,4,0.626
352853,0.000589,0.759,0.782,0.0,11,0.35,-6.975,0,0.0741,131.04,4,0.507
216933,0.0103,0.542,0.853,0.0,3,0.108,-6.407,0,0.0498,105.256,4,0.37
289906,0.113,0.727,0.707,0.00211,7,0.111,-7.439,1,0.044,99.81,4,0.917
154440,0.946,0.595,0.289,8.98e-05,11,0.246,-11.768,1,0.0292,83.428,4,0.505
211567,0.64,0.536,0.426,5.88e-06,7,0.147,-10.446,1,0.123,135.872,4,0.375
241040,0.0533,0.672,0.647,0.0932,1,0.122,-6.264,1,0.0314,99.994,4,0.237
181000,0.292,0.767,0.677,0.0,5,0.292,-4.668,1,0.0332,119.954,4,0.591
196320,0.299,0.815,0.784,0.0,9,0.0958,-4.423,1,0.0738,162.958,4,0.832
250741,0.0311,0.854,0.599,0.0,5,0.137,-10.426,1,0.172,124.02,4,0.204
242733,0.0584,0.967,0.583,0.0,7,0.0519,-5.562,0,0.0789,117.0,4,0.964
185746,0.699,0.367,0.326,0.358,7,0.0759,-15.605,1,0.0344,116.659,4,0.064
203769,0.00214,0.616,0.892,0.000186,4,0.227,-4.688,0,0.0462,129.991,4,0.235
181666,0.233,0.699,0.515,2.56e-06,11,0.0888,-10.816,0,0.0299,95.044,4,0.734
200573,0.348,0.659,0.548,0.0,8,0.0672,-8.983,1,0.136,115.948,4,0.253
180845,0.495,0.546,0.669,0.735,2,0.25,-10.806,1,0.103,75.144,4,0.337
251009,0.303,0.859,0.524,5.04e-05,11,0.138,-7.078,0,0.187,109.027,4,0.546
215733,0.382,0.568,0.401,0.0,7,0.262,-6.341,1,0.0297,95.796,4,0.296
242333,0.00267,0.557,0.719,0.0,2,0.306,-4.515,0,0.0372,77.501,4,0.344
206471,8.18e-05,0.496,0.915,1.82e-06,6,0.0471,-4.853,1,0.0878,100.031,4,0.346
214846,0.037,0.791,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592
277480,0.0139,0.565,0.764,0.00488,1,0.079,-9.43,1,0.0351,100.891,4,0.686
384306,0.537,0.534,0.485,1.79e-06,9,0.104,-8.045,1,0.0467,80.923,4,0.102
427333,0.189,0.528,0.447,0.0,4,0.0745,-15.255,1,0.0435,72.58,4,0.292
215759,0.374,0.747,0.834,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687
181186,0.582,0.45,0.723,0.861,5,0.193,-8.285,1,0.0357,147.291,4,0.893
237093,0.00328,0.614,0.752,0.0,7,0.379,-6.271,1,0.0652,95.018,4,0.444
217626,0.858,0.753,0.407,7.07e-06,6,0.0968,-10.386,0,0.0711,118.314,4,0.522
200346,0.445,0.876,0.443,0.0,6,0.118,-6.632,1,0.324,115.048,4,0.273
316813,0.00379,0.737,0.88,0.00351,6,0.417,-6.449,1,0.0433,115.998,4,0.329
208466,0.013,0.649,0.888,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,0.553
135284,0.675,0.75,0.224,0.000315,7,0.102,-15.164,1,0.0577,110.045,4,0.0562
135933,0.551,0.611,0.422,1.06e-06,5,0.0675,-12.797,1,0.0733,193.921,4,0.881
194490,0.00041,0.604,0.897,0.838,10,0.327,-3.678,0,0.0641,102.053,4,0.588
220706,0.0583,0.545,0.907,0.0,7,0.102,-5.852,1,0.0416,114.523,4,0.44
178826,0.852,0.629,0.451,0.06,6,0.141,-9.974,1,0.0284,90.965,4,0.681
253165,0.413,0.492,0.7,0.00013,8,0.0996,-7.001,1,0.0437,110.741,4,0.605
217106,0.619,0.389,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566
310773,0.948,0.474,0.0404,0.000263,9,0.111,-22.208,0,0.0387,119.415,3,0.18
152727,0.00999,0.906,0.485,3.38e-06,0,0.106,-8.544,0,0.224,153.962,4,0.27
201346,0.00984,0.367,0.928,0.000136,5,0.226,-4.243,0,0.0463,139.754,4,0.394
227000,0.0593,0.53,0.613,0.0,1,0.0924,-6.29,1,0.294,157.817,5,0.542
219000,0.0262,0.621,0.7,4.53e-05,11,0.51,-4.766,1,0.0657,110.089,4,0.685
228000,0.643,0.593,0.37,0.873,11,0.0805,-16.48,1,0.0412,79.992,4,0.512
370730,0.000141,0.637,0.71,0.89,2,0.209,-11.281,1,0.0338,120.986,4,0.0948
239240,0.00221,0.636,0.692,3.83e-06,11,0.487,-6.14,0,0.0354,107.986,4,0.371
282300,0.278,0.617,0.829,0.0,0,0.158,-5.114,1,0.397,157.679,4,0.578
231333,0.887,0.728,0.253,1.11e-05,0,0.133,-8.427,1,0.0304,140.923,4,0.457
232120,0.0596,0.777,0.897,0.0,1,0.29,-2.871,1,0.0516,126.018,4,0.964
327714,0.937,0.646,0.453,0.109,8,0.883,-8.716,0,0.0303,99.505,3,0.133
211546,0.0886,0.609,0.68,0.0,9,0.108,-6.316,1,0.0348,140.013,4,0.561
109673,0.776,0.477,0.13,0.94,10,0.142,-14.846,0,0.131,148.643,4,0.45
136426,0.0389,0.531,0.849,0.00763,9,0.186,-10.754,1,0.111,119.516,4,0.305
303133,2.41e-05,0.32,0.863,0.14,11,0.257,-5.089,0,0.0447,149.998,4,0.0991
161906,0.141,0.725,0.523,0.034,2,0.162,-6.494,0,0.0373,120.0,4,0.326
251466,0.178,0.723,0.876,0.0,8,0.0883,-7.778,0,0.053,103.193,4,0.96
232146,0.0075,0.796,0.357,0.0,1,0.0966,-11.678,1,0.344,150.039,4,0.454
201253,0.0882,0.694,0.852,0.0,7,0.334,-5.34,0,0.257,107.178,4,0.377
186645,5.39e-05,0.225,0.978,0.000264,4,0.188,-4.366,0,0.0856,94.808,4,0.25
324573,0.274,0.749,0.51,1.21e-06,7,0.161,-4.408,1,0.0275,109.979,4,0.514
244940,0.0126,0.472,0.679,0.0,9,0.102,-6.089,0,0.163,129.98,4,0.311
156000,0.045,0.666,0.441,0.0,2,0.0551,-10.469,1,0.362,80.109,4,0.424
180062,0.76,0.847,0.434,8.89e-06,10,0.156,-12.466,0,0.275,140.005,4,0.44
190389,0.154,0.585,0.82,6.65e-06,2,0.0868,-3.212,1,0.0734,174.041,4,0.621
205360,0.0809,0.705,0.472,2.25e-06,0,0.106,-10.643,1,0.223,96.442,4,0.653
239960,0.722,0.571,0.558,0.000331,9,0.116,-8.553,1,0.0281,104.991,4,0.283
217414,0.000628,0.63,0.785,0.00115,7,0.21,-5.179,1,0.0565,164.047,4,0.209
359733,0.0157,0.51,0.696,0.000104,4,0.297,-10.83,1,0.0802,176.567,4,0.905
238426,0.151,0.421,0.698,0.000959,3,0.372,-9.784,1,0.0528,122.624,4,0.447
211839,0.214,0.583,0.602,0.0,10,0.148,-5.191,0,0.0781,105.858,4,0.667
212840,0.214,0.313,0.589,0.0,8,0.0914,-4.705,0,0.0528,177.825,4,0.217
190280,0.221,0.674,0.891,0.0,7,0.927,-4.786,1,0.0477,129.97,4,0.648
104506,0.431,0.568,0.636,3.02e-06,4,0.492,-8.862,1,0.0297,124.37,4,0.71
156973,0.493,0.701,0.519,0.0,1,0.0845,-9.689,1,0.43,103.9,4,0.645
184732,0.208,0.748,0.652,0.0,7,0.128,-3.02,1,0.058,106.914,4,0.431
220666,0.00172,0.533,0.976,0.0,0,0.147,-2.501,1,0.0814,118.915,4,0.298
233181,0.529,0.662,0.559,0.00592,7,0.0657,-6.521,0,0.0748,176.113,4,0.726
204853,0.017,0.423,0.922,0.0,3,0.102,-2.602,1,0.0411,156.063,4,0.567
192172,0.0215,0.765,0.704,0.0,5,0.227,-4.589,0,0.127,147.055,4,0.498
253933,0.00154,0.556,0.944,0.0295,1,0.209,-5.556,0,0.0296,128.012,4,0.341
184978,0.573,0.708,0.728,0.107,6,0.193,-7.406,1,0.227,160.728,4,0.54
